vehicle_id,ev_sales_current_year,ev_sales_previous_year,renewable_energy_share,battery_capacity,charger_power,annual_distance,maintenance_cost_ev,maintenance_cost_ffv,emissions_reduction,base_price,recycling_cost,second_life_revenue,forecast_years,charging_time_hours,cost_per_mile,batteries_recycled
EV1588,1940,1438,0.8535971385397368,97.05468928886992,188,17436.376655597196,428.73227260283113,733.4510889900591,0.271485426396639,33327.109169661686,669.0686257103289,173.71394231141787,2,3.1511423852387983,0.14533987072488916,175
EV1589,1665,1716,0.11400629163284441,52.42680841297521,117,12029.714270243961,217.80424101699163,548.6120343414325,0.2511708389704519,47473.77752228145,459.57111570192006,179.8997842867374,4,4.236426255648996,0.11787322107632829,188
EV1590,1377,1447,0.6813678362492451,82.70745039390702,199,12019.33724640888,340.24063922229743,512.5542495665819,0.2597785809715867,39643.19425281974,403.59686456352745,155.5704233268286,4,4.576806182503636,0.13060534703005752,126
EV1591,1134,1213,0.491321380392845,84.54285335540457,165,16964.355365489566,217.52303957514368,709.9450919621382,0.15526132386681035,30659.21011076311,617.458918946278,211.69719771646362,3,5.449109046882862,0.12567445675206704,84
EV1592,1731,1011,0.2806900561534016,69.88723098555175,157,18667.065301894734,342.7399801423695,483.69381106855064,0.14721983800178634,43857.3351284841,496.5956443395911,256.10073784934355,2,6.58064297823741,0.08948836547469408,134
EV1593,1094,1031,0.1968052525933907,93.86010076603402,158,12412.108394971294,208.26573824281306,492.7322824679246,0.10747448187146252,48052.353618444955,746.896595607967,225.92282958221278,5,6.403842078728835,0.18781547133195073,86
EV1594,1554,1277,0.4961149268916938,97.98340396389041,134,11911.249749764296,383.9884314451715,419.92513523038656,0.1944536922286739,41480.89568953733,500.37197663114097,229.59866836171054,4,7.936359705728092,0.1570225933240743,189
EV1595,985,758,0.2109752247892823,61.734787123230966,189,16703.058812907522,375.95272999366415,475.1382845127978,0.17648177169735565,30033.268215393862,665.1424619599816,217.49195296633644,2,7.616613003515423,0.18286267982578464,112
EV1596,1436,613,0.5378019505219428,79.06199788019126,147,16208.025217731527,439.35296678910663,551.5261574439195,0.2671772200630145,27147.001916859597,538.0520429036116,237.72700546490995,3,3.931333592689956,0.17312725595139253,168
EV1597,1329,972,0.6626953527875671,79.73275707400674,97,14472.523465196122,374.9858606604041,559.8290794859615,0.23637351170528723,30735.29926765492,540.1272199728326,184.45145338976582,3,7.299335663348608,0.08819543437962084,157
EV1598,820,824,0.8446457742466223,64.21813157515027,144,10958.60639848328,477.799748705322,568.2512347726293,0.12885718697121634,33462.71263548375,472.72593494779676,181.12736997409792,2,7.214676311259881,0.10595684530884891,59
EV1599,1710,1696,0.71078449346458,59.00746446967685,143,10917.854309818735,434.93138422230686,591.8771784941498,0.29743102808545374,33343.38260017575,601.0886896535425,291.2946653042643,3,5.87399197713663,0.1940881566128401,107
EV1600,1666,1110,0.15867979003553542,96.02465189366882,91,17773.417890443547,239.7969560966868,628.7642463036603,0.2541281466003511,37463.64832534101,631.7086791618284,217.56141064357655,5,4.690603891602104,0.1354316649142608,152
EV1601,1593,1202,0.3766892792930535,87.39889295876051,197,14517.691173956855,279.6419564918273,475.7716098381829,0.2440475031367373,37629.230400798726,632.4054717583134,274.0763713479614,5,4.04308397541096,0.17743283556142206,52
EV1602,899,815,0.3591807471392504,46.86787395847265,120,18579.67091241559,207.86917933063808,645.5776732304263,0.14332311652142815,36785.81529037841,742.6440620306373,287.5247628543703,5,4.062286792594718,0.14905720810521067,104
EV1603,1551,1587,0.9235291811239759,47.19304429509322,121,15747.336515388623,315.8402004718422,534.6218349877154,0.2810313201232464,33595.596897072755,660.9389149813055,242.23251070516486,5,4.689130870329004,0.17882742594767403,189
EV1604,1277,1439,0.8810038399534872,95.3525661311696,196,16187.381412176328,352.8608761308351,693.6042940556513,0.19478415549755307,27670.76184596762,696.0951332848674,194.81899030380671,4,5.519732535707723,0.16815298550810898,94
EV1605,1739,1326,0.4331331265153753,44.884585901615466,139,19341.944419085536,483.78387463461996,622.881780074527,0.15953119057329726,35457.95728746488,529.379278474252,251.97048169606006,5,5.919104405113541,0.11356777339197935,145
EV1606,1325,1153,0.164039730294323,81.30528077458996,129,11646.15894039438,356.6802296845455,621.7074507352424,0.23096671762101362,49644.0085613081,568.2742523711066,214.63708401571267,4,4.625200391384434,0.19894574441290663,82
EV1607,1133,1665,0.9046965860242601,53.6054948166647,160,15430.242292969959,434.3084125828841,674.1947954371492,0.1423503921972812,41346.871827111194,407.3170427802819,295.9602151804354,4,4.782895671211504,0.13886251522996607,119
EV1608,801,1275,0.8993709576677685,42.11112056449712,162,10581.385999660348,280.40720377787034,533.2075963814269,0.2815131261476229,35994.43368009511,431.64373570809795,271.69344130652007,4,3.0675968468720614,0.15019929834915752,55
EV1609,1174,1472,0.8692715188276525,43.57825276480541,115,13589.250478821192,245.94753117764952,571.6931762245902,0.2708687302133935,27087.265701911896,554.0478539945964,272.2417234984499,3,3.010597572789053,0.1448522039659601,179
EV1610,1092,882,0.8605734739619514,62.411326220773724,127,11480.984998012053,443.25087614787583,633.1591473731528,0.19298227388583133,30331.217976563144,483.8934938269682,238.30335173362528,4,7.5359122685101045,0.1862218449968821,97
EV1611,1636,1681,0.5322286009775392,44.655307101361885,150,11878.359622845706,274.2275436123774,568.6222482062902,0.13813148432653,39366.1823501294,725.1837583591022,151.2623314566761,3,3.0700686281338196,0.11358679299355218,106
EV1612,1804,1433,0.2596884870246384,75.79835199600724,152,19347.947200605282,461.4005353013319,577.7029897735013,0.1993008247129322,37446.846141200156,670.594596851066,274.7731083002477,5,3.1656071023474475,0.08740549182370723,118
EV1613,1352,1136,0.529739245416185,78.83527068244453,87,16106.825282048809,250.95496270758892,508.9948291156173,0.12982764351149428,25479.876564101774,788.1221918940865,153.80578402294492,3,4.028176539659908,0.1313711363227198,90
EV1614,1117,1696,0.5451379936025184,62.40811431898294,104,18921.581331898145,455.4759623045321,514.9540105026304,0.1539697769376753,27155.89579414739,754.813585077515,168.3537091539489,2,6.716992432538687,0.1901982584421385,156
EV1615,1180,1522,0.5409385779203747,84.57268454310105,86,14435.201843907496,431.85427402233506,679.5829628019144,0.19654647811818204,33900.214528034725,791.0644094133722,275.8003679464135,3,6.394602074805642,0.13271748934806593,65
EV1616,813,1752,0.5848953275036045,69.40255121017464,185,15976.433466633833,383.36620194218114,401.7124568107223,0.10422794820976121,28520.6445707568,546.1100530349836,182.81924592495469,2,6.235885377953602,0.11330737658485349,61
EV1617,1303,1441,0.33189132069203964,65.81371020412493,87,10320.945121929264,455.06620334678485,438.1161688833354,0.2531445207093736,48946.06697443272,593.7505254054101,276.16892200863356,3,5.874765815655107,0.15421951476162835,64
EV1618,1030,1547,0.4296170630202536,64.41928532740751,167,14695.022322743342,299.21303536473846,779.5239558018022,0.13938297543713288,25852.942371264908,549.050298137869,185.45263318257778,4,4.008494984347296,0.1685057277463895,150
EV1619,1907,1264,0.4907679327671226,65.86638924073225,160,15640.566733437881,249.81024369961634,474.8072327452027,0.2733222514571141,49351.23431771598,785.7222906391079,265.6062479899855,2,4.989668702065218,0.13553080456971353,70
EV1620,929,1748,0.21800908856484988,98.0732589960651,155,10167.77714265545,247.1122025313367,567.2483567499496,0.1044519654839722,41413.8430065187,561.0834776041401,231.32646244743216,3,5.3905001212128205,0.1256033222686977,82
EV1621,1637,666,0.5098277211053505,80.88442360230626,189,17894.891768236404,281.1076741447112,739.8740544492008,0.20642633814035616,35180.693098393,446.70475981982173,250.64907955054088,5,5.912214043205151,0.12374053118889033,82
EV1622,1968,605,0.8294226553626337,58.912590829666,110,12954.229842766055,333.86813965401586,400.04094901033875,0.25533019098878884,38485.81365309337,500.20395742220137,275.71220270616766,3,3.9921465479617417,0.1305575106481387,139
EV1623,1690,1236,0.8452535884595886,84.03159221233392,91,14524.870749607702,462.806859524368,770.0716757883399,0.14758968666253486,35253.117803784786,569.9280640392515,297.60426219464455,2,6.6451683233834915,0.18112058001416254,90
EV1624,827,913,0.4704073947109273,59.81604329937496,136,15356.302853048244,226.86069564732094,421.39544955854745,0.24151061204226598,39330.19062737239,641.1975975816324,162.85377158858702,5,4.544573041453339,0.13790725530443293,178
EV1625,865,1164,0.5669274808759182,47.54289446708057,145,19921.971531284333,474.5726133304248,468.3476198096043,0.24417356493068243,28800.15385332493,647.234590900391,252.80749340691244,2,6.301120349784128,0.11772272510738199,112
EV1626,1986,1425,0.13028529892155097,68.52162144733894,91,10991.841468741828,477.64841310202587,411.6414173329638,0.22756873318282916,28000.330224336674,703.5134470126623,293.8088221592282,4,5.569915825323548,0.10187779411884616,88
EV1627,1060,1105,0.7069893008217372,85.06143154830485,106,15552.79562224498,418.17091720078804,607.8080184938394,0.1728505462794009,38214.766902445794,659.1467221025423,206.06934367907587,4,5.961072303521509,0.11391393723352068,197
EV1628,1259,1705,0.4641452946521768,62.65959465323927,125,15305.941458002693,470.085084087784,777.2377240342009,0.2570129596298446,26783.49144611835,596.6136023849298,200.0617251881049,3,5.065742031233546,0.13552757607155866,126
EV1629,1100,1625,0.5009299147750113,92.15044852284058,86,10689.09695603182,430.99598905338866,735.6146446376147,0.22568674353507417,32312.10756617255,412.0686202701767,251.99654834657872,3,5.225345272686619,0.1457376746004989,72
EV1630,1718,803,0.8863054544617882,63.21716224526559,140,16339.383601951246,358.4902895467261,655.8994185058715,0.21807764182850847,48172.37582346211,678.0113533436224,210.2926585040642,3,7.340938308624868,0.15457871618951374,189
EV1631,1086,1261,0.5156509911045475,60.9903415304039,137,12868.544338938107,380.2250678677833,474.1954550294388,0.26383225383337267,46905.327708697005,434.1832370712011,182.16907745698455,3,5.379376686629842,0.08856553003824584,55
EV1632,1833,1404,0.1190730216050675,99.894634831796,137,11037.679661646207,388.46734294327484,747.8388394107938,0.14892760861890206,45785.057385194945,587.5245489602968,174.22006287098873,2,6.969444117940554,0.1535805119393177,147
EV1633,1429,1003,0.30474180178215615,68.94832137940392,92,11786.419309184526,238.06798429493327,701.9101564546876,0.14649759071121457,37679.09216195494,758.5584876459293,178.89453204686896,2,4.975122923466691,0.12223918115782312,56
EV1634,1069,1726,0.5280585528774331,88.31327258281036,132,18236.032332153925,257.9162412552531,506.7391054189933,0.1772893774297869,25697.117614937033,638.7515573571811,255.64665444895704,3,6.502660710169149,0.11083637432117799,100
EV1635,1391,1135,0.48195666347368216,88.29928336359535,179,11041.247624373938,357.01061716104823,722.0356653583426,0.11462661373370947,28034.23153504792,479.58590307384304,287.8042660640551,3,4.16447599175499,0.11972717861096197,63
EV1636,1643,1176,0.8743331235524325,95.58216022595076,144,14669.273882403246,234.56849383128255,750.8605352127395,0.16747869387037267,47986.27687223507,723.1832833792682,270.90205470056026,4,7.58509500397319,0.1741358635277696,65
EV1637,1661,1362,0.58792375837555,45.09370326701822,128,11952.731211792212,489.4937888138333,679.2904049718685,0.18125441570677353,45910.18330260436,520.1636493907612,217.2302468334309,3,7.83638166717019,0.17639456697148437,67
EV1638,932,716,0.7206721677236089,56.27321658561054,114,11623.19862085012,352.1381835543265,440.1536603882113,0.19901163657210386,34413.04555359302,630.908335684523,229.2901727044876,4,7.506621857583227,0.09245095164605319,184
EV1639,1771,1227,0.522390967339123,86.06488549278603,173,12057.117594170726,314.0258434439179,793.69873733192,0.1508026928201844,43224.388371999725,654.3395519246826,243.02601529451297,4,4.732086816832247,0.13936085694534195,117
EV1640,1312,1348,0.49569016065324845,73.7560895439139,174,14927.829345196202,247.26201127746776,430.4003955863945,0.28136848954096794,46363.19483045722,692.4485977569125,236.99199472540255,3,4.382450348756741,0.1435398083617273,74
EV1641,1112,704,0.5016580016269162,73.57689654127203,96,12377.884211115714,324.9601692425559,661.7895952600935,0.15701567355535434,40508.38998848878,425.99302808376433,295.2709118634683,2,3.9121981198890534,0.08362571193896662,82
EV1642,1375,1094,0.469829412724455,49.972918112214444,151,10967.329503525603,290.72785609776463,444.2101020823185,0.2703101555025591,46338.17366972662,741.7068529830619,283.003961396606,4,7.364971377538905,0.16604758755834648,100
EV1643,1685,645,0.584725047268783,56.86918084683579,146,18014.008692471685,226.3781513606104,762.1653434483287,0.18899048724883089,31116.85019672392,445.54012971855616,156.53102739184285,4,3.593082244702763,0.12401528218478264,72
EV1644,1944,1422,0.32539906157824333,71.28004514300406,89,15398.214031716856,490.1015885714064,539.9910733689514,0.24363133918474608,36553.39366940776,437.813572048242,275.3648771616655,3,6.211651447545004,0.13015972675431642,99
EV1645,1930,1581,0.9019496744576387,56.630881880477276,113,11568.536523685721,279.493428814684,604.6012089551223,0.12218047759678011,39476.04462039108,582.753822289002,167.10914424528676,2,4.657319913723437,0.15319140384079916,198
EV1646,1486,1559,0.3997769932844857,52.616967561922905,165,14714.2984863217,407.14107264005725,471.5046337456042,0.20892744404832186,40778.936172834234,548.8726404853184,253.531430578399,5,3.9395899741685128,0.13627285251334353,112
EV1647,964,1444,0.23277145075961214,45.26536334619977,83,10683.6249987291,227.39675054672682,618.6248759132551,0.2921651789885602,49674.75806421673,421.84546952972005,192.84750189625797,4,3.9224264896137706,0.169753988567576,198
EV1648,1104,1048,0.1868954307379706,49.343560715400734,175,15804.298636187585,473.9507027980317,775.5359620955958,0.23325024187295507,46148.28345938593,466.4002082600783,266.00751038882385,3,7.354850454931791,0.1515030338104406,171
EV1649,955,1135,0.11208062360811485,86.13206574951838,108,13403.048195979816,377.2254354681731,760.6532282532628,0.26405785208739546,26381.522826052445,575.6853778927543,151.29093596644236,2,7.299102680237407,0.1071241890397615,161
EV1650,1419,1110,0.48057047071017533,83.12675083508293,125,11035.285296301641,397.0616001129836,425.55836808089435,0.15221409243550457,29228.335111088963,731.6288714354143,207.34077082871508,2,4.360143844983144,0.1844585401761831,76
EV1651,1756,1139,0.2688498896908822,42.7500210609227,154,11836.438498683974,434.53530820066055,551.3034025897349,0.26003378417769596,41428.5490835339,448.5217517488569,153.22834726677826,2,3.168834672765692,0.1058951332303998,68
EV1652,1133,615,0.11948311232852313,52.19704512064666,125,13457.027048507265,381.77459859952506,506.97254521686654,0.17025067624056833,31012.75074104563,441.8121496709361,293.02950330071565,4,7.34543389262767,0.16562392977542847,107
EV1653,1768,842,0.5680175916605714,73.62732080396297,156,18064.074542922426,221.27223752397668,592.5445908452356,0.19701562000926282,28974.197831016227,721.9317607788165,152.30473808331766,5,3.286626718240634,0.17506511964036464,56
EV1654,1310,1511,0.7119806937856853,59.35767065420639,138,11737.556962298233,328.8747270896458,733.4916649340279,0.13759154354131767,41666.27205490827,596.9262064672835,173.29349060081924,2,3.4236009278147717,0.1625938635595648,192
EV1655,1843,1360,0.1771759458199939,89.39497616077183,140,11096.642214927982,278.6090279993434,695.5407142597722,0.19713967760097412,38410.6137833363,544.0996986838243,230.89091784311586,4,7.1096035074354385,0.13061654010615734,115
EV1656,1081,1304,0.5148286956276936,87.09935845972882,147,15159.390064656844,346.01510620435516,537.5912768655389,0.2031403686611321,45129.749436783255,584.5414568934237,246.92266549017273,3,7.086097997125588,0.1853543566846615,95
EV1657,1596,714,0.769265810740672,93.49483347748657,145,15586.969639802648,321.2975485045214,553.0663318248787,0.22446543565836857,32984.02993015872,564.3386756523578,259.34868886991535,2,4.012448462960335,0.11932396577691011,138
EV1658,1824,996,0.9872261389075826,73.77587389030695,113,10902.413176674172,447.9599351896543,661.7019968032961,0.2737267588554074,33242.597712800016,712.757668255023,187.0353527197963,4,3.191091715176902,0.1624491517567564,93
EV1659,918,993,0.7004713101783048,61.12458878854591,186,12844.84479207302,274.1142656629313,477.69006753305916,0.1609702309464461,28762.29906780989,403.73094496194193,195.1492508756447,5,3.314910990561103,0.18531956726416926,186
EV1660,1858,1698,0.32035559572856853,76.36388177109507,165,12627.64037914254,260.3903177833845,441.0912080577965,0.29682735515169745,41306.4536507152,573.263431449411,185.98543533489806,2,5.26694620661497,0.09865135118122297,120
EV1661,997,1577,0.7448982758010996,45.34820078472747,84,11862.216094611153,487.42588863517244,497.0353856843689,0.2695379907511067,42722.29610737698,463.5418672832717,186.6109233459798,5,5.091172910829077,0.15831622542060309,60
EV1662,1284,1726,0.638136484137847,40.57516106448806,88,13156.381272006538,484.85498416675387,449.6129725409719,0.1805845239049952,28460.67056544097,523.3143388318077,267.2689371559646,4,3.9114448047452233,0.18811510814952936,164
EV1663,1882,896,0.290619359723393,41.025611207221324,99,10371.085115382966,498.03948947528033,540.7936972989305,0.1453327283864405,31352.836032953554,444.86847819229644,292.1998194750987,3,7.5452013081519365,0.09236975212949826,105
EV1664,1636,1601,0.8659997432627993,64.45257627605297,100,16515.497829534783,370.51417386390114,775.0263136237704,0.11429891549380425,28856.782934250998,570.7952407073376,239.37044034028378,4,5.762046077641364,0.09749039071031076,181
EV1665,1984,777,0.48466398450484083,53.6846556461838,96,19884.87145033841,233.94318817669955,448.11979041006714,0.14687283758712483,43691.92492497573,657.3180539406032,173.6145885272646,5,7.036694620600111,0.1253906745727812,174
EV1666,1808,1566,0.9657798892607133,49.44026234800286,91,16340.467674692489,464.05032222115915,727.3288574436267,0.27690458432900844,30227.443240897723,664.6372934103242,159.81492323525833,5,3.518630074017059,0.19931729207159288,86
EV1667,1490,914,0.7506109067030001,76.91956093709022,171,13610.764505437863,243.53449527729217,613.859212575261,0.15840628228445958,28806.164114758933,718.6974908442111,185.87648544687366,3,7.867292681943383,0.10687229423201947,139
EV1668,1835,1662,0.6801068391686399,99.70570255679087,161,16679.10301145677,246.67829780874683,653.1612306003188,0.12759596325841552,26746.292687164703,726.0045605106909,176.66916197891584,2,7.048688234034506,0.11896642930495868,166
EV1669,1289,858,0.7555175537289057,50.665192216932184,146,15715.159210235763,258.01927024582636,468.0329472072328,0.10453491788526946,45782.48685565459,639.09338145647,236.7781748937816,4,4.439120210979208,0.18021160725394697,83
EV1670,1075,606,0.5302873169363994,72.78528545283632,84,18467.579305873445,396.02565061792785,460.54932458875777,0.15953606873556497,28099.478721199586,541.2599985021209,254.68960001756852,3,3.1039277549338626,0.09568920289746087,129
EV1671,1492,648,0.5547038300215066,47.183650839993625,139,16218.745609820005,232.15971596819674,465.09747072472425,0.14323054202712046,25741.67634661311,420.52619394445435,150.68861716132955,2,3.822543937629068,0.19954476551841646,154
EV1672,1041,760,0.8660866469002696,96.05418646432834,132,16340.763546212485,433.4844887035298,666.8251505566991,0.12044046910906173,26607.633008773664,414.3479950103111,215.94305438397058,3,5.09253082835891,0.16866339966952948,96
EV1673,925,775,0.7128356829791526,57.5053101142351,131,12216.641882729935,217.47547878741625,699.1153066966916,0.290217160243036,34170.771803206924,445.3052418501306,243.4468882951969,5,3.0149272619452896,0.19510044259324788,79
EV1674,1016,1625,0.9075189926724776,92.70038920260271,157,14156.27238537593,233.13396820154605,768.0979777998076,0.15352437509132913,39916.31351816074,793.5325724723355,178.93135296433897,2,3.2042025438025643,0.09732775934512675,167
EV1675,1862,1600,0.9017440782168417,56.984586355022614,127,13444.16060255677,330.34614249995855,559.2769410668542,0.10123536589952638,34955.117689022896,714.3909731615752,285.14562516338594,3,3.4931801086640992,0.10789247933660978,95
EV1676,1294,1054,0.9788410306398242,88.36314881120316,169,10114.251874037509,313.7514505849702,584.787753640056,0.2888551167074408,36385.17301191305,561.948900779985,232.35184053426093,4,7.048582299667879,0.12449298037533854,129
EV1677,1226,875,0.7301931929608008,52.56288000674636,98,13132.807293890613,496.9124805192302,587.838006398325,0.2157026372569823,47982.63641315774,586.4804677105446,201.8096667824805,3,5.734329024746239,0.0861213622083002,119
EV1678,1718,1097,0.5520715458955678,57.56736580920666,184,14860.621243229503,490.059187015611,507.95916111462685,0.11656259271901588,43973.0290332516,694.9525375548269,152.80134221306108,2,3.9549037917705445,0.08728299730555168,82
EV1679,950,1275,0.24968053018817415,51.548521924218036,96,15998.48633210081,256.90454220668767,531.2930618575987,0.10628439547778912,33526.03258375463,605.760256566618,222.64602969048107,3,4.3223313607330365,0.1884585705464583,99
EV1680,1183,1651,0.7348425036826756,55.85559267097934,133,19345.689467104552,483.99966352353874,738.7280944307024,0.1215698127167819,28857.864557427256,544.166497070999,200.39190492485665,3,6.210893744031073,0.08512979154312436,64
EV1681,1107,1624,0.3624199450839377,90.09194531999893,182,12391.137593598163,407.67857120358985,537.4888738343686,0.2182981706590898,43729.31112365892,539.8242637988774,295.4319437989645,4,4.59305077607871,0.16999516389790004,69
EV1682,1545,655,0.35465281123359815,78.34194985280185,185,11524.289911085583,322.6529496599702,747.638440769394,0.11237432098089228,39338.09443029782,483.85666554303197,206.81324454427096,2,6.410662523029179,0.16611708012385035,176
EV1683,1691,1146,0.3144589988032613,64.35278013023344,147,18694.456889989582,421.8892796482824,522.1070845932212,0.2136281193664083,49056.167179024604,754.2446392049342,288.1511123157281,2,6.891141217324331,0.08873775298199126,137
EV1684,1174,1735,0.8876098516163052,98.29126162492938,185,19418.474940884476,470.04228971196403,535.9532650170602,0.23050820397294017,47711.05869143504,565.661531597792,252.90815796952097,5,4.533122165364097,0.10251629181177849,89
EV1685,1831,635,0.8811680020139424,67.89169162777442,114,14879.542485810844,254.0424661396925,624.1123487115646,0.1295153563010014,39091.06826639219,700.9451747400685,161.09445862936252,3,4.832563455375598,0.13457807668931906,81
EV1686,928,1038,0.6678734003830523,98.18559827553108,167,11152.16561250052,258.7952784132983,441.25073885729034,0.19768654854994477,26747.754837645778,629.5048385809266,289.90807163093604,2,3.2503711021527484,0.1569988623647537,146
EV1687,1814,1194,0.5256828832336623,51.79521537465161,120,14853.882992769712,322.6162286682981,768.8249068664836,0.29277598592669263,25773.9920301244,701.637460861829,175.2672635334457,2,7.0989916944988005,0.18749922181537873,161
EV1688,1468,906,0.7049030140889191,94.27830562689695,92,11094.433271032687,250.7635314005212,728.1599354554078,0.2672976893000649,45938.01001565211,528.3639783640922,217.20353508418026,2,6.030351797171504,0.14321982752091822,61
EV1689,1316,1218,0.6465065052685516,40.829332245849685,112,18831.85578700663,308.1192457117447,668.2015310030309,0.24467286949547706,42451.0531471361,700.8035014121305,288.4506032732021,4,7.441342474123681,0.19236401289589025,64
EV1690,885,1732,0.4741608234910486,72.71819214194545,94,17081.5010461625,393.70745811875423,795.2500054792508,0.2035470248918675,39003.93467140818,715.9873172889392,274.27648298692355,4,3.9445980816894064,0.10283065863151046,121
EV1691,1998,956,0.4416677807370709,65.38314365752089,142,12411.37017710004,443.8454376001564,406.39974453876084,0.17885495118659817,42223.13085935985,441.7120331436075,223.13726930656176,4,7.80300220921209,0.15473360229997168,53
EV1692,1110,780,0.4445148773308152,71.50527072831875,94,18866.90693316787,290.58048130561986,564.4241265729291,0.19028694722424463,38494.67085640144,436.5855120439811,181.03808125599542,2,6.533678363074734,0.18135685220172043,76
EV1693,1942,667,0.6302200628404344,73.20668991686193,110,16379.017290493193,284.5192051414514,743.3372233326697,0.2529220015705018,39458.443389430846,794.1982875288559,226.38915729737204,4,3.983051702365402,0.10799895840535972,150
EV1694,1226,891,0.6829024205087433,63.341881244062655,186,19532.633367208684,433.9228893167533,573.2069119095966,0.21085959235168092,30647.224035240837,447.18160129907795,232.1451562568063,2,5.314859065531193,0.17462544067466607,88
EV1695,913,1291,0.5065675781638979,99.89187081316571,107,19804.798490105473,314.3078678007527,402.09653472370826,0.25293079705852584,36387.610333406476,673.9363481486178,299.54049277353533,4,6.49475473184863,0.12803470726012045,192
EV1696,1968,780,0.9718223051917387,98.59043141803755,89,10032.817892357181,445.5426103606525,463.1016462383816,0.29397459408660054,25276.83856163552,699.1252926995134,273.6046930623313,3,3.0848632401133713,0.1999549009327759,68
EV1697,1102,1033,0.17546114620403294,97.70472260227571,136,11202.142090275458,498.014096098764,573.6289649547009,0.22810283015426214,41718.34123652472,425.4043264352858,279.19755359333215,2,6.9014332147959765,0.09098617430159955,166
EV1698,1543,1513,0.4123423233583994,98.74510284259527,150,15469.223308068358,493.9006027951151,667.1791443810894,0.22062071148204127,33307.563955462974,698.604373195594,297.9281137136369,5,7.738401423106332,0.14639267703437892,63
EV1699,1387,665,0.4771672148128968,87.5807439261639,112,19558.528744672913,398.8060864541867,465.061707353929,0.1812323897019668,41408.10381093338,567.805978341958,228.49790227529007,3,3.407481826732438,0.17396419890111114,120
EV1700,1786,1644,0.1152292091184488,99.31542874157992,86,19942.336355096955,312.5639634132352,579.217224119348,0.13935079063774763,48161.541738883316,509.8696013780119,237.78397333965052,3,7.490588805482477,0.16114359708845466,183
EV1701,1144,983,0.4284614689014027,93.5416135165085,84,15674.079353035198,219.64695784302882,405.11541509421767,0.17484014844942897,39791.08286652695,666.1322575458169,218.1666325462711,3,5.3222196455601125,0.14067019142382423,174
EV1702,1613,638,0.34633892545555833,64.95595822194527,169,11738.014889452303,421.41218981511827,591.0002088937189,0.20401943810307294,33202.12505909025,733.2497956075556,168.8181065046467,5,5.577993585421677,0.14157307748575496,74
EV1703,1600,1421,0.5554326432047327,87.08662650300447,198,11630.50020008706,493.3901723159732,758.3697904956703,0.10697113146438902,30178.965510500708,629.1178009554424,228.78850851942715,5,7.200540061873542,0.12865154679074278,138
EV1704,1824,1201,0.4027694924649423,94.72407070753755,159,17638.577581141384,220.39533896468845,638.707212609436,0.19516100496445843,31292.71214939921,748.2510398414329,237.38833271408782,5,5.948290562829636,0.12107605101904192,99
EV1705,1970,1384,0.753563921451815,82.75636441522555,136,15919.376787062978,201.85031318619204,576.2622524908677,0.27242986548299575,49682.42573355222,408.9423837380594,185.59082176974678,4,4.757128777370149,0.15123998537789815,160
EV1706,1876,1270,0.5589392458668837,65.36694043393624,151,15487.73898932763,449.53285897451525,464.90373427772977,0.2953248725067249,40384.076261334856,695.4419154295,267.4236462070027,4,6.6629555326429575,0.1698040948211494,128
EV1707,1892,1696,0.21678601014663795,43.94741452098552,165,14657.649233005162,230.67768861147115,480.96742540660466,0.27110973446217,36013.63770193234,467.7609900325741,168.67234921072838,3,3.691635769605427,0.11351246459538225,116
EV1708,1160,1078,0.7750551917299126,88.58181622363526,177,17251.346265816817,224.48689413367384,430.60398002803163,0.1343963492033075,30774.375589533458,514.4295821739927,225.2998874214967,5,6.331375722035862,0.19359426703696003,149
EV1709,1809,1160,0.18930600647440893,97.16457238758822,119,18580.541790063457,473.10082046695356,696.96441742424,0.13100263835306072,44326.26791935148,628.90095555535,249.4069627126926,3,6.873118889432897,0.12377820786622085,71
EV1710,1503,700,0.8551442512714216,61.74779561379558,107,13029.580811956363,223.8682435015644,430.85411102992293,0.17866244024791017,34686.083597882105,509.7780427857481,158.23969806369567,3,4.67384845910723,0.13207696520973788,145
EV1711,1374,1113,0.9382799746775975,49.11436305933638,189,12209.177671758905,234.20529643262785,553.5795314936806,0.14508609411833018,32528.165137579137,467.26154171326897,270.6079964448561,5,7.851163448003665,0.1293368038639773,152
EV1712,1984,775,0.3902007611663685,59.59023036823334,115,16701.991663149423,370.87210258090795,699.937877405102,0.2351989008241225,30557.618016970868,754.199287536579,195.62312895674754,4,6.203009326220126,0.09336077305603993,50
EV1713,1912,837,0.9335283699366378,74.95734149069477,135,19147.324240549533,427.04425190998734,685.129079765398,0.116911620895128,29640.780791463505,762.6893801224999,257.6623811810516,3,3.4783934951456907,0.09390932892766195,54
EV1714,1487,1509,0.8137073432102845,59.015740196934175,126,13481.574401440863,319.87167761426815,631.01286663411,0.1887438499073358,31834.424401486634,414.54856710113705,166.23138771320606,3,7.831422133265943,0.17543251322392894,161
EV1715,1580,1682,0.9301920499033929,76.63712381178124,150,12724.482191774154,326.17674820711716,628.5230936504272,0.15607124924388197,40680.073700743,600.0484576739923,243.0447913723287,2,6.719965331112267,0.1257587988066265,148
EV1716,1384,1722,0.6996431232287629,98.01113393467784,195,12261.146302356196,389.7877961453416,436.1312321167624,0.21908057739996417,30996.194311211177,481.47153246177277,233.58181851212157,5,6.478223835586242,0.1059185114904099,124
